 0.5 0
 0.490393 0.0975452
 0.46194 0.191342
 0.415735 0.277785
 0.353553 0.353553
 0.277785 0.415735
 0.191342 0.46194
 0.0975451 0.490393
 -2.18557e-08 0.5
 -0.0975452 0.490393
 -0.191342 0.46194
 -0.277785 0.415735
 -0.353553 0.353553
 -0.415735 0.277785
 -0.46194 0.191342
 -0.490393 0.0975451
 -0.5 -4.37114e-08
 -0.490393 -0.0975452
 -0.46194 -0.191342
 -0.415735 -0.277785
 -0.353553 -0.353553
 -0.277785 -0.415735
 -0.191342 -0.46194
 -0.0975451 -0.490393
 6.55671e-08 -0.5
 0.0975452 -0.490393
 0.191342 -0.46194
 0.277785 -0.415735
 0.353553 -0.353553
 0.415735 -0.277785
 0.46194 -0.191342
 0.490393 -0.0975451
 20.0001 0
 19.6158 3.90182
 18.4777 7.6537
 16.6295 11.1114
 14.1422 14.1422
 11.1114 16.6295
 7.6537 18.4777
 3.90182 19.6158
 -8.74231e-07 20.0001
 -3.90182 19.6158
 -7.6537 18.4777
 -11.1114 16.6295
 -14.1422 14.1422
 -16.6295 11.1114
 -18.4777 7.65369
 -19.6158 3.90182
 -20.0001 -1.74846e-06
 -19.6158 -3.90182
 -18.4777 -7.6537
 -16.6295 -11.1114
 -14.1422 -14.1422
 -11.1114 -16.6295
 -7.65369 -18.4777
 -3.90182 -19.6158
 2.62269e-06 -20.0001
 3.90182 -19.6158
 7.6537 -18.4777
 11.1114 -16.6295
 14.1422 -14.1422
 16.6295 -11.1114
 18.4777 -7.65369
 19.6158 -3.90182
