 30 1 29
 31 1 30
 32 1 31
 33 1 32
 34 1 33
 35 1 34
 36 1 35
 37 1 36
 38 1 37
 39 1 38
 40 1 39
 45 42 43
 45 43 44
 46 41 42
 46 42 45
 47 1 40
 47 40 41
 47 41 46
 48 2 1
 48 1 47
 49 47 46
 49 48 47
 50 46 45
 50 49 46
 51 45 44
 51 50 45
 52 44 43
 52 51 44
 53 43 42
 53 52 43
 54 42 41
 54 53 42
 55 41 40
 55 54 41
 56 40 39
 56 55 40
 57 39 38
 57 56 39
 58 9 57
 58 57 38
 59 38 37
 59 9 58
 59 58 38
 60 59 37
 67 66 65
 68 65 64
 68 67 65
 69 64 63
 69 68 64
 70 69 63
 71 63 62
 71 70 63
 72 71 62
 73 72 62
 74 62 61
 74 73 62
 75 74 61
 76 75 61
 77 76 61
 78 61 60
 78 77 61
 79 78 60
 80 60 37
 80 79 60
 81 80 37
 82 37 36
 82 81 37
 83 82 36
 84 36 35
 84 83 36
 85 35 34
 85 84 35
 86 34 33
 86 85 34
 87 33 32
 87 86 33
 88 32 31
 88 87 32
 89 88 31
 90 31 30
 90 89 31
 91 30 29
 91 90 30
 92 29 28
 92 91 29
 93 28 27
 93 92 28
 94 27 26
 94 93 27
 95 26 25
 95 94 26
 96 25 24
 96 95 25
 97 24 23
 97 96 24
 98 23 22
 98 97 23
 99 22 21
 99 98 22
 100 21 20
 100 99 21
 101 20 19
 101 100 20
 102 19 18
 102 101 19
 103 17 16
 103 18 17
 103 102 18
 104 16 15
 104 103 16
 105 15 14
 105 104 15
 106 14 13
 106 105 14
 107 13 12
 107 106 13
 108 107 12
 110 12 0
 110 108 12
 110 3 109
 110 109 108
 130 7 129
 131 7 130
 132 7 131
 133 7 132
 134 7 133
 135 7 134
 136 7 135
 143 142 6
 143 141 142
 144 140 141
 144 141 143
 145 139 140
 145 140 144
 146 138 139
 146 139 145
 147 137 138
 147 138 146
 148 137 147
 149 7 136
 149 136 137
 149 137 148
 150 7 149
 150 149 148
 151 148 147
 151 150 148
 152 147 146
 152 151 147
 153 146 145
 153 152 146
 154 145 144
 154 153 145
 155 9 154
 156 9 155
 157 9 156
 158 9 157
 159 9 158
 160 9 159
 161 9 160
 162 9 161
 163 9 162
 164 9 163
 165 9 164
 166 9 165
 167 9 166
 168 9 167
 169 9 168
 170 9 169
 171 9 170
 172 9 171
 173 9 172
 174 9 173
 175 9 174
 176 9 175
 177 9 176
 178 9 177
 179 9 178
 180 9 179
 181 9 180
 182 9 181
 183 9 182
 184 9 183
 185 9 184
 186 9 185
 187 9 186
 188 9 187
 189 9 188
 190 9 189
 191 9 190
 192 9 191
 193 9 192
 194 57 9
 194 9 193
 195 56 57
 195 57 194
 196 56 195
 197 56 196
 198 56 197
 199 55 56
 199 56 198
 200 54 55
 200 55 199
 201 51 52
 201 52 53
 201 53 54
 201 54 200
 202 2 48
 202 48 49
 202 49 50
 202 50 51
 202 51 201
 203 2 202
 204 2 203
 205 2 204
 206 2 205
 207 2 206
 208 2 207
 209 2 208
 210 2 209
 211 2 210
 212 2 211
 213 2 212
 214 2 213
 215 2 214
 216 2 215
 217 2 216
 218 2 217
 219 2 218
 220 2 219
 221 2 220
 222 2 221
 223 2 222
 224 2 223
 225 2 224
 226 2 225
 227 2 226
 228 2 227
 229 2 228
 230 2 229
 231 2 230
 232 2 231
 233 2 232
 234 2 233
 235 2 234
 236 2 235
 237 2 236
 238 2 237
 239 2 238
 240 2 239
 241 2 240
 242 2 241
 243 2 242
 244 2 243
 245 2 244
 246 2 245
 247 1 2
 247 29 1
 247 28 29
 247 2 246
 248 25 26
 248 26 27
 248 27 28
 248 28 247
 248 247 246
 249 23 24
 249 24 25
 249 25 248
 249 248 246
 250 22 23
 250 23 249
 250 249 246
 251 20 21
 251 21 22
 251 22 250
 251 250 246
 252 18 19
 252 19 20
 252 20 251
 252 251 246
 253 0 12
 253 12 13
 253 13 14
 253 14 15
 253 15 16
 253 16 17
 253 17 18
 253 18 252
 253 252 246
 254 246 245
 254 0 253
 254 253 246
 255 0 254
 255 254 245
 256 110 0
 256 0 255
 256 255 245
 257 3 110
 257 245 244
 257 110 256
 257 256 245
 258 244 243
 258 3 257
 258 257 244
 259 243 242
 259 3 258
 259 258 243
 260 3 259
 260 259 242
 261 242 241
 261 3 260
 261 260 242
 262 241 240
 262 3 261
 262 261 241
 263 240 239
 263 3 262
 263 262 240
 264 239 238
 264 3 263
 264 263 239
 265 3 264
 265 264 238
 266 238 237
 266 3 265
 266 265 238
 267 237 236
 267 3 266
 267 266 237
 268 236 235
 268 267 236
 269 235 234
 269 268 235
 270 234 233
 270 269 234
