0.46194 0.191342
0.463796 0.186798
0.465606 0.182236
0.467371 0.177657
0.469091 0.17306
0.470766 0.168446
0.472394 0.163816
0.473977 0.15917
0.475515 0.154508
0.477006 0.149832
0.478452 0.145141
0.479852 0.140436
0.481205 0.135718
0.482512 0.130986
0.483773 0.126242
0.484988 0.121486
0.486156 0.116718
0.487277 0.111939
0.488352 0.107149
0.48938 0.102349
0.490361 0.0975392
0.491295 0.0927199
0.492183 0.0878917
0.493023 0.0830552
0.493815 0.0782107
0.494561 0.0733587
0.495259 0.0684997
0.495909 0.0636342
0.496512 0.0587626
0.497067 0.0538854
0.497575 0.0490031
0.498034 0.0441161
0.498446 0.0392249
0.498809 0.03433
0.499125 0.0294317
0.499392 0.0245307
0.49961 0.0196274
0.499781 0.0147222
0.499902 0.00981556
0.499976 0.00490802
0.353553 0.353553
0.357006 0.350065
0.360425 0.346543
0.363808 0.342988
0.367156 0.339399
0.370469 0.335777
0.373745 0.332123
0.376986 0.328436
0.38019 0.324718
0.383358 0.320968
0.386489 0.317188
0.389582 0.313377
0.392638 0.309536
0.395657 0.305665
0.398637 0.301764
0.401579 0.297835
0.404483 0.293877
0.407348 0.289891
0.410174 0.285877
0.412961 0.281835
0.415708 0.277767
0.418415 0.273672
0.421083 0.269551
0.42371 0.265404
0.426296 0.261232
0.428841 0.257035
0.431346 0.252813
0.433809 0.248566
0.43623 0.244296
0.438609 0.240003
0.440947 0.235687
0.443241 0.231347
0.445493 0.226986
0.447702 0.222603
0.449868 0.218198
0.451991 0.213773
0.454069 0.209326
0.456103 0.20486
0.458094 0.200373
0.460039 0.195867
0.191342 0.46194
0.195867 0.460039
0.200373 0.458094
0.20486 0.456103
0.209326 0.454069
0.213773 0.451991
0.218198 0.449868
0.222603 0.447702
0.226986 0.445493
0.231347 0.443241
0.235687 0.440947
0.240003 0.438609
0.244296 0.43623
0.248566 0.433809
0.252813 0.431346
0.257035 0.428841
0.261232 0.426296
0.265404 0.42371
0.269551 0.421083
0.273672 0.418415
0.277767 0.415708
0.281835 0.412961
0.285877 0.410174
0.289891 0.407348
0.293877 0.404483
0.297835 0.401579
0.301764 0.398637
0.305665 0.395657
0.309536 0.392638
0.313377 0.389582
0.317188 0.386489
0.320968 0.383358
0.324718 0.38019
0.328436 0.376986
0.332123 0.373745
0.335777 0.370469
0.339399 0.367156
0.342988 0.363808
0.346543 0.360425
0.350065 0.357006
-2.18557e-08 0.5
0.00490799 0.499976
0.00981554 0.499902
0.0147222 0.499781
0.0196274 0.49961
0.0245307 0.499392
0.0294317 0.499125
0.0343299 0.498809
0.0392249 0.498446
0.0441161 0.498034
0.0490031 0.497575
0.0538854 0.497067
0.0587626 0.496512
0.0636342 0.495909
0.0684997 0.495259
0.0733587 0.494561
0.0782107 0.493815
0.0830552 0.493023
0.0878917 0.492183
0.0927199 0.491295
0.0975391 0.490361
0.102349 0.48938
0.107149 0.488352
0.111939 0.487277
0.116718 0.486156
0.121486 0.484988
0.126242 0.483773
0.130986 0.482512
0.135718 0.481205
0.140436 0.479852
0.145141 0.478452
0.149832 0.477006
0.154508 0.475515
0.15917 0.473977
0.163816 0.472394
0.168446 0.470766
0.17306 0.469091
0.177657 0.467371
0.182236 0.465606
0.186798 0.463796
-0.191342 0.46194
-0.186798 0.463796
-0.182236 0.465606
-0.177657 0.467371
-0.17306 0.469091
-0.168446 0.470766
-0.163816 0.472394
-0.15917 0.473977
-0.154508 0.475515
-0.149832 0.477006
-0.145141 0.478452
-0.140436 0.479852
-0.135718 0.481205
-0.130986 0.482512
-0.126242 0.483773
-0.121486 0.484988
-0.116718 0.486156
-0.111939 0.487277
-0.107149 0.488352
-0.102349 0.48938
-0.0975392 0.490361
-0.0927199 0.491295
-0.0878917 0.492183
-0.0830552 0.493023
-0.0782107 0.493815
-0.0733587 0.494561
-0.0684997 0.495259
-0.0636342 0.495909
-0.0587626 0.496512
-0.0538854 0.497067
-0.0490031 0.497575
-0.0441161 0.498034
-0.0392249 0.498446
-0.03433 0.498809
-0.0294318 0.499125
-0.0245308 0.499392
-0.0196274 0.49961
-0.0147222 0.499781
-0.00981559 0.499902
-0.00490804 0.499976
-0.353553 0.353553
-0.350065 0.357006
-0.346543 0.360425
-0.342988 0.363808
-0.339399 0.367156
-0.335777 0.370469
-0.332123 0.373745
-0.328436 0.376986
-0.324718 0.38019
-0.320968 0.383358
-0.317188 0.386489
-0.313377 0.389582
-0.309536 0.392638
-0.305664 0.395657
-0.301764 0.398637
-0.297835 0.401579
-0.293877 0.404483
-0.289891 0.407348
-0.285877 0.410174
-0.281835 0.412961
-0.277767 0.415708
-0.273672 0.418415
-0.269551 0.421083
-0.265404 0.42371
-0.261232 0.426296
-0.257035 0.428841
-0.252813 0.431346
-0.248566 0.433809
-0.244296 0.43623
-0.240003 0.438609
-0.235687 0.440947
-0.231347 0.443241
-0.226986 0.445493
-0.222603 0.447702
-0.218198 0.449868
-0.213773 0.451991
-0.209326 0.454069
-0.20486 0.456103
-0.200373 0.458094
-0.195867 0.460039
-0.46194 0.191342
-0.460039 0.195867
-0.458094 0.200373
-0.456103 0.20486
-0.454069 0.209326
-0.451991 0.213773
-0.449868 0.218198
-0.447702 0.222603
-0.445493 0.226986
-0.443241 0.231347
-0.440947 0.235687
-0.438609 0.240003
-0.43623 0.244296
-0.433809 0.248566
-0.431346 0.252813
-0.428841 0.257035
-0.426296 0.261232
-0.42371 0.265404
-0.421083 0.269551
-0.418415 0.273672
-0.415708 0.277767
-0.412961 0.281835
-0.410174 0.285877
-0.407348 0.289891
-0.404483 0.293877
-0.401579 0.297835
-0.398637 0.301764
-0.395657 0.305665
-0.392638 0.309536
-0.389582 0.313377
-0.386489 0.317188
-0.383358 0.320968
-0.38019 0.324718
-0.376986 0.328436
-0.373745 0.332123
-0.370469 0.335777
-0.367156 0.339399
-0.363808 0.342988
-0.360425 0.346543
-0.357006 0.350065
-0.5 -4.37114e-08
-0.499976 0.00490797
-0.499902 0.00981552
-0.499781 0.0147221
-0.49961 0.0196273
-0.499392 0.0245307
-0.499125 0.0294317
-0.498809 0.0343299
-0.498446 0.0392249
-0.498034 0.0441161
-0.497575 0.0490031
-0.497067 0.0538854
-0.496512 0.0587626
-0.495909 0.0636342
-0.495259 0.0684997
-0.494561 0.0733587
-0.493815 0.0782106
-0.493023 0.0830551
-0.492183 0.0878917
-0.491295 0.0927199
-0.490361 0.0975391
-0.48938 0.102349
-0.488352 0.107149
-0.487277 0.111939
-0.486156 0.116718
-0.484988 0.121486
-0.483773 0.126242
-0.482512 0.130986
-0.481205 0.135718
-0.479852 0.140436
-0.478452 0.145141
-0.477006 0.149832
-0.475515 0.154508
-0.473977 0.15917
-0.472394 0.163816
-0.470766 0.168446
-0.469091 0.17306
-0.467371 0.177657
-0.465606 0.182236
-0.463796 0.186798
-0.46194 -0.191342
-0.463796 -0.186798
-0.465606 -0.182236
-0.467371 -0.177657
-0.469091 -0.17306
-0.470766 -0.168446
-0.472394 -0.163816
-0.473977 -0.15917
-0.475515 -0.154508
-0.477006 -0.149832
-0.478452 -0.145141
-0.479852 -0.140436
-0.481205 -0.135718
-0.482512 -0.130986
-0.483773 -0.126242
-0.484988 -0.121486
-0.486156 -0.116718
-0.487277 -0.111939
-0.488352 -0.107149
-0.48938 -0.102349
-0.490361 -0.0975392
-0.491295 -0.0927199
-0.492183 -0.0878918
-0.493023 -0.0830552
-0.493815 -0.0782107
-0.494561 -0.0733587
-0.495259 -0.0684998
-0.495909 -0.0636342
-0.496512 -0.0587627
-0.497067 -0.0538855
-0.497575 -0.0490031
-0.498034 -0.0441161
-0.498446 -0.0392249
-0.498809 -0.03433
-0.499125 -0.0294318
-0.499392 -0.0245308
-0.49961 -0.0196274
-0.499781 -0.0147222
-0.499902 -0.00981561
-0.499976 -0.00490806
